Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,✨ Fatores Sucesso,Tipo Resultado,Qualidade Engajamento,Gestão Oportunidade,-,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-01-30T03:50:12.209Z,INPI-131414-INPI-130140--Investe Piauí - GWS,Investe Piauí,BASE INSTALADA,Eder Verdun,1470,176.4,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q3,26-09-2025,0,Renovación Google Workspace Business Starter | Renovación Google Workspace Business Standard,"A vitória foi garantida devido à natureza essencial do serviço (Google Workspace) e à inércia da base instalada. Sendo uma renovação de baixo valor e baixa complexidade, o custo de troca para o cliente era significativamente maior do que a simples continuidade do contrato.",Inércia da Base Instalada e Necessidade Crítica do Serviço (GWS),"Baixa complexidade e valor transacional do deal, Serviço essencial para a operação do cliente (e-mail/colaboração), Processo de renovação simplificado (flex por mais um mês)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta criticidade, a principal alavanca é a inércia do cliente. O foco deve ser na eficiência do processo de faturamento/continuidade, minimizando o esforço de vendas. É crucial, no entanto, melhorar a higiene do CRM, registrando a fase correta e o histórico de atividades, mesmo em deals 'low-touch'.",0,0,0,N/A,N/A,N/A,9,9,3,6,0,"STAGE(6x), CLOSE DATE(3x)",MODERADO - CRITICO,1 dias entre mudanças,2,"RENOVACAO, BASE INSTALADA, LOW TOUCH",1/30/2026
2026-01-30T03:50:12.209Z,INPI-130140-INPI-128337--Investe Piauí - GWS,Investe Piauí,BASE INSTALADA,Eder Verdun,1470,176.4,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q4,11/08/2025,117,Renovación Google Workspace Business Starter | Renovación Google Workspace Business Standard,"A vitória foi garantida pela alta aderência do Google Workspace (stickiness) e pelo baixo custo de troca, tornando a renovação transacional e de baixo esforço. O valor reduzido da transação (R$ 1470) e a natureza essencial do produto para a operação do cliente eliminaram a necessidade de um processo de vendas complexo ou de alto engajamento.",Aderência Crítica do Produto (Stickiness) e Baixo Custo de Troca.,"Produto essencial para a operação (Google Workspace), Processo de renovação transacional e simplificado, Baixo valor da transação que desincentiva a busca por alternativas",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta aderência, o foco deve ser na automação e no timing correto, e não em um alto volume de atividades manuais. O CRM deve ser ajustado para refletir o processo transacional, evitando longos períodos de inatividade registrados.",1,0,0,Reuniones / Videoconferencia(1),2025-08 (1 atividades),N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,13 dias entre mudanças,3,"RENOVACAO, STICKINESS, LOW TOUCH",1/30/2026
2026-01-30T03:50:12.209Z,INPI-130136-INPI-128337--Investe Piauí - GWS,Investe Piauí,BASE INSTALADA,Eder Verdun,1470,176.4,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q3,23-09-2025,71,Renovación Google Workspace Business Starter | Renovación Google Workspace Business Standard,"A vitória foi uma renovação de baixo valor, garantida primariamente pela inércia da base instalada e pela necessidade crítica de manter a continuidade operacional do Google Workspace. O processo foi transacional e não exigiu um alto volume de engajamento ou complexidade de vendas.",Relacionamento de Base Instalada e Continuidade Operacional (Inércia do Cliente),"Natureza transacional e baixo valor do negócio (R$ 1470), Risco de interrupção do serviço (Implicate the Pain) como motivador principal, Facilidade de renovação com o parceiro atual (Investe Piauí já era cliente)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor, a eficiência do processo e a automação são mais importantes do que o engajamento humano intensivo. No entanto, a higiene do CRM (fase 0%, data futura, inatividade) deve ser rigorosamente monitorada para garantir a previsibilidade.",2,0,0,Reuniones / Videoconferencia(2),2025-09 (1 atividades),23,8,8,2,6,0,"STAGE(6x), CLOSE DATE(2x)",MODERADO - CRITICO,18 dias entre mudanças,4,"RENOVACAO, BASE INSTALADA, GOOGLE WORKSPACE, LOW TOUCH",1/30/2026
2026-01-30T03:50:12.209Z,INPI-128337-INPI-112230--Investe Piauí - GWS,Investe Piauí,BASE INSTALADA,Eder Verdun,1470,176.4,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q3,14-07-2025,38,Renovación Google Workspace Business Starter | Renovación Google Workspace Business Standard,"A vitória foi uma renovação transacional de baixo valor, impulsionada primariamente pela inércia do cliente e pela necessidade de continuidade do serviço Google Workspace. O sucesso ocorreu apesar da gestão passiva e do engajamento mínimo registrado no CRM, indicando um processo de compra simples e administrativo.",Inércia da Base Instalada e Baixa Complexidade Transacional,"Natureza crítica do serviço (continuidade operacional), Baixo valor e complexidade, facilitando a decisão administrativa, Inércia do cliente em trocar de parceiro para um serviço já estabelecido",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor, a inércia do cliente é o principal ativo. Deve-se focar na automação do processo de renovação e garantir que o CRM reflita o status real do deal, evitando longos períodos de inatividade e fases incorretas (0%) em deals fechados.",3,0,0,"Outro(2), Reuniones / Videoconferencia(1)",2025-07 (2 atividades),79,8,8,0,8,0,STAGE(8x),MODERADO - CRITICO,23 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, BAIXO VALOR",1/30/2026
2026-01-30T03:50:12.209Z,INPI-112230-INPI-108533--Investe Piauí - GWS,Investe Piauí,BASE INSTALADA,Eder Verdun,1396.5,97.76,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q2,06/06/2025,357,Renovación Google Workspace Business Starter | Renovación Google Workspace Business Standard,"A vitória foi garantida pela natureza transacional da renovação de licenças de baixo valor. A base instalada e a satisfação prévia do cliente com o serviço garantiram a continuidade do contrato, minimizando a necessidade de um ciclo de vendas complexo ou engajamento consultivo.",RELACIONAMENTO/BASE INSTALADA,"Natureza obrigatória da renovação de licenças (continuidade do serviço), Baixo valor transacional que simplificou o processo de aprovação interna do cliente, Eficiência administrativa no processo de renovação (Decision Process e Criteria fortes)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor, o foco deve ser na eficiência administrativa e na automação do processo, aceitando um engajamento 'low-touch' para maximizar a margem e reduzir o custo de aquisição.",4,0,0,"Reuniones / Videoconferencia(3), Outro(1)",2025-05 (3 atividades),8,9,9,4,5,0,"STAGE(5x), CLOSE DATE(4x)",MODERADO - CRITICO,34 dias entre mudanças,2,"RENOVACAO, BASE INSTALADA, TRANSACIONAL, LOW VALUE",1/30/2026
2026-01-30T03:50:12.209Z,INPI-112065--Migração GWS - DV,Investe Piauí,BASE INSTALADA,Julliana Marques,798,798,WS Servicios Profesionales,Corporate,Incentives,Nueva,FY24-Q3,08/08/2024,0,Deployment Voucher,"A vitória foi alcançada devido à natureza transacional e de baixo valor do produto (Deployment Voucher) para um cliente da base instalada. O fechamento rápido foi facilitado pela confiança prévia e pela necessidade técnica imediata de migração do GWS, superando a ausência de registro de atividades no CRM.",Confiança estabelecida com o cliente da Base Instalada e simplicidade do escopo (Deployment Voucher).,"Relacionamento sólido com a Investe Piauí (Base Instalada), Baixa complexidade e valor do Deployment Voucher, facilitando a decisão de compra, Atendimento rápido a uma necessidade técnica de ativação/migração",EXPANSAO,FRACO,REATIVA,-,"Em deals de baixo valor e alta transacionalidade, a confiança na base instalada é o principal acelerador. É crucial, no entanto, garantir o registro mínimo de atividades e a atualização da fase do CRM, mesmo em vendas rápidas, para manter a integridade dos dados.",0,0,0,N/A,N/A,N/A,4,4,2,2,0,"STAGE(2x), CLOSE DATE(2x)",ESTAVEL - CRITICO,8 dias entre mudanças,2,"BASE INSTALADA, BAIXO VALOR, TRANSACIONAL, DEPLOYMENT VOUCHER",1/30/2026
2026-01-30T03:50:12.209Z,INPI-108533-Investe Piauí - GWS,Investe Piauí,BASE INSTALADA,Julliana Marques,10710,2142,GWorkspace Licenciamiento,Corporate,GWS Licensing,Nueva,FY24-Q2,14-06-2024,85,Nueva GWorkspace Business Standard | Nueva GWorkspace Business Starter,"A vitória foi impulsionada pelo forte relacionamento com o cliente (Base Instalada) e pela baixa complexidade da transação, que envolveu a expansão de licenças GWS. O sucesso ocorreu apesar de um registro de CRM extremamente pobre, indicando que a decisão de compra foi facilitada por um Champion interno e pela necessidade de continuidade do serviço.","Relacionamento estabelecido e confiança na Base Instalada, permitindo uma transação rápida e eficiente fora dos processos formais de acompanhamento de CRM.","Confiança e histórico positivo com o cliente (Base Instalada), Baixa complexidade e valor da solução, simplificando o processo de decisão, Presença de um Champion interno que agilizou a aprovação e fechamento",EXPANSAO,FRACO,REATIVA,-,"Em deals de Base Instalada de baixo valor, o foco deve ser na manutenção do relacionamento e na eficiência da entrega. É crucial, no entanto, garantir que o registro de CRM reflita minimamente o Champion e o processo de decisão para futuras análises.",1,0,0,Outro(1),2025-03 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"BASE INSTALADA, BAIXO VALOR, CHAMPION CRITICO",1/30/2026
2026-01-30T03:50:12.209Z,POPI-129197-POPI-127564-Renovação GWS,PORTO PIAUÍ,BASE INSTALADA,Eder Verdun,1688.4,202.61,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q4,13-10-2025,111,Renovación Google Workspace Business Standard | Renovación Google Workspace Business Starter,"A vitória nesta renovação de alto valor (GWS) foi primariamente impulsionada pela alta inércia do produto e pelos custos proibitivos de migração para o cliente. O relacionamento estabelecido e a criticidade do Google Workspace para as operações diárias garantiram a continuidade do serviço, minimizando a necessidade de um engajamento de vendas intenso.",Stickiness do produto (Google Workspace) e altos custos de switching (Implicate Pain forte).,"Inércia da renovação e dependência crítica do serviço (GWS), Relacionamento sólido e histórico de entrega com a Base Instalada, Ausência de um concorrente viável que justificasse o esforço de migração (Diferenciação por 'status quo')",RENOVACAO,FRACO,REATIVA,-,"Em renovações de alta inércia, o foco deve ser na manutenção do relacionamento e na documentação da saúde da conta (Account Health), mesmo que o volume de atividades de vendas seja baixo. A força do 'Implicate Pain' (MEDDIC) deve ser usada como argumento central contra a concorrência.",1,0,0,Reuniones / Videoconferencia(1),2025-09 (1 atividades),N/A,9,9,3,6,0,"STAGE(6x), CLOSE DATE(3x)",MODERADO - CRITICO,24 dias entre mudanças,4,"RENOVACAO, BASE INSTALADA, STICKINESS, MEDDIC PAIN FORTE",1/30/2026
2026-01-30T03:50:12.209Z,POPI-127564--Renovação GWS,PORTO PIAUÍ,BASE INSTALADA,Eder Verdun,5628,675.36,GWorkspace Licenciamiento,Corporate,GWS Licensing,Nueva,FY25-Q2,24-06-2025,32,Renovación Google Workspace Business Standard | Renovación Google Workspace Business Starter,"A vitória desta oportunidade de renovação foi impulsionada primariamente pela inércia da base instalada e pela satisfação contínua do cliente com o serviço Google Workspace. O baixo valor e a baixa complexidade do produto permitiram um processo de fechamento altamente transacional e eficiente, apesar do engajamento mínimo registrado.",Inércia da Base Instalada e Eficiência Transacional no Processo de Renovação.,"Baixo custo de migração percebido pelo cliente (inércia), Satisfação prévia com o serviço e suporte (base instalada), Processo de decisão simplificado e rápido (transacional)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e baixa complexidade, o foco deve ser na eficiência operacional e na manutenção da satisfação do cliente, aceitando um baixo volume de atividades de CRM, pois a inércia é o principal fator de fechamento.",3,0,0,"Reuniones / Videoconferencia(2), Outro(1)",2025-06 (3 atividades),3,11,11,5,6,0,"STAGE(6x), CLOSE DATE(5x)",VOLATIL - CRITICO,3 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, LOW TOUCH, GWS",1/30/2026
2026-01-30T03:50:12.209Z,POPI-123081--GWS  - ADITIVO,PORTO PIAUÍ,BASE INSTALADA,Eder Verdun,240,28.8,GWorkspace Licenciamiento,Corporate,GWS Licensing,Posventa,FY25-Q1,20-02-2025,1,Adicional Google Workspace Business Starter,"A vitória foi resultado direto da nossa posição como parceiro incumbente (base instalada) e da natureza transacional e de baixo valor do aditivo. A necessidade do cliente por licenças adicionais foi imediata, resultando em uma compra rápida e sem concorrência.",Relacionamento estabelecido e facilidade de expansão na base instalada (Incumbency).,"Status de parceiro preferencial (Base Instalada), Baixa complexidade e valor do produto (Aditivo), Processo de decisão simplificado e rápido (Necessidade operacional)",EXPANSAO,FRACO,REATIVA,-,"A base instalada é o motor para vendas transacionais de baixo valor. É crucial garantir que, mesmo em vendas rápidas, o registro mínimo de atividade e a atualização da fase do CRM sejam mantidos para refletir a saúde do pipeline.",0,0,0,N/A,N/A,N/A,5,5,1,4,0,"STAGE(4x), CLOSE DATE(1x)",ESTAVEL - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, TRANSACIONAL, ADITIVO, BAIXO VALOR",1/30/2026
2026-01-30T03:50:12.209Z,POPI-110999-PORTO PIAUÍ - GWS,PORTO PIAUÍ,BASE INSTALADA,Julliana Marques,2509.2,501.84,GWorkspace Licenciamiento,Corporate,GWS Licensing,Nueva,FY24-Q2,20-06-2024,34,Nueva GWorkspace Business Standard | Nueva GWorkspace Business Starter,"A vitória foi alcançada devido à natureza transacional e de baixo valor da oportunidade, facilitada pelo fato de ser um cliente da base instalada. A fidelidade e o processo de decisão já estabelecido permitiram um fechamento rápido, apesar do registro mínimo de atividades no CRM.",Relacionamento estabelecido e fidelidade do cliente (Base Instalada).,"Baixa complexidade e valor transacional do produto (GWS), Processo de decisão rápido e estabelecido (D2 do MEDDIC), Custo de troca zero/baixo para o cliente existente",EXPANSAO,FRACO,REATIVA,-,"Em deals transacionais de baixo valor na base instalada, a eficiência do processo de renovação e a autonomia do contato operacional são cruciais. É necessário, contudo, melhorar o registro de atividades no CRM para refletir a gestão real.",1,0,0,Reuniones / Videoconferencia(1),2025-06 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"BASE INSTALADA, TRANSACIONAL, LOW VALUE",1/30/2026
2026-01-30T03:50:12.209Z,ZPPI-112709-ZPPI-110998--ZPE PIAUÍ - GWS,ZPE PIAUÍ,BASE INSTALADA,Eder Verdun,2100,252,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q2,26-06-2025,364,Renovación Google Workspace Business Starter,"A vitória representa uma renovação transacional de baixo valor para um cliente de base instalada (ZPE Piauí). O sucesso foi impulsionado primariamente pela inércia do cliente e pela satisfação básica com o produto Google Workspace Business Starter, que possui um baixo custo de troca.",Inércia da Base Instalada e Baixo Custo de Renovação (Low Friction).,"Base instalada e satisfação contínua com o produto (GWS Starter), Baixa complexidade e valor transacional que não exigiu negociação intensa, Processo de renovação de baixo atrito, superando o custo de migração para a concorrência",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e baixa complexidade, a eficiência administrativa e a manutenção da satisfação básica do cliente são os fatores-chave, permitindo que a inércia do cliente garanta a vitória sem a necessidade de um alto volume de atividades de vendas.",6,0,0,"Reuniones / Videoconferencia(4), Outro(2)",2025-06 (3 atividades),14,9,9,4,5,0,"STAGE(5x), CLOSE DATE(4x)",MODERADO - CRITICO,7 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, LOW TOUCH",1/30/2026
2026-01-30T03:50:12.209Z,ZPPI-110998-ZPE PIAUÍ - GWS,ZPE PIAUÍ,BASE INSTALADA,Julliana Marques,1836,91.8,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY24-Q2,27-06-2024,41,Nueva GWorkspace Business Starter,"A vitória desta oportunidade de baixo valor (R$ 1836) foi primariamente transacional, facilitada pelo fato de ser um cliente da Base Instalada (ZPE PIAUÍ). O sucesso foi garantido pela confiança prévia e pela baixa complexidade do produto (GWorkspace Business Starter), que exigiu pouca gestão formal de vendas.",Relacionamento estabelecido com a Base Instalada e natureza transacional/baixo risco do produto.,"Confiança e histórico positivo com o cliente ZPE PIAUÍ, Baixa complexidade e custo do produto (Starter), Processo de decisão rápido e simplificado (baixo valor)",EXPANSAO,FRACO,REATIVA,-,"Em vendas transacionais de baixo valor para a base instalada, a velocidade e a confiança superam a necessidade de um ciclo de vendas complexo. No entanto, é crucial garantir a higiene do CRM, registrando as atividades mínimas e a fase correta, para evitar a percepção de inatividade e falta de gestão.",1,0,0,Outro(1),2025-05 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"BASE INSTALADA, TRANSACIONAL, BAIXO VALOR, CRM POBRE",1/30/2026
2026-01-30T03:50:12.209Z,TCDP-113552-TCDP-112522--Terceira Comissão de Processamento-,Terceira Comissão de Processamento,BASE INSTALADA,Eder Verdun,504,60.48,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q3,13-08-2025,463,Renovación Google Workspace Business Standard,"A vitória foi garantida pela natureza da renovação de um produto essencial (Google Workspace) e pela alta fidelidade do cliente à base instalada. O baixo valor e a complexidade mínima do serviço tornaram o processo de decisão simples e administrativo, minimizando a necessidade de engajamento ativo.",Fidelidade do Cliente e Essencialidade do Produto (Alto Custo de Troca),"Produto essencial para a operação (Google Workspace), Baixa complexidade e valor do deal, facilitando a aprovação administrativa, Alto custo/esforço de migração para a concorrência, Processo de renovação simplificado",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta essencialidade, o foco deve ser na eficiência administrativa e na garantia de que o processo de faturamento e contrato seja impecável, pois o esforço de vendas ativo é desnecessário. A inatividade prolongada é aceitável neste contexto.",3,0,0,"Outro(2), Reuniones / Videoconferencia(1)",2025-07 (2 atividades),87,9,9,3,6,0,"STAGE(6x), CLOSE DATE(3x)",MODERADO - CRITICO,18 dias entre mudanças,4,"RENOVACAO AUTOMATICA, BASE INSTALADA, BAIXO VALOR, GWS ESSENCIAL",1/30/2026
2026-01-30T03:50:12.209Z,TCDP-112522-Terceira Comissão de Processamento-,Terceira Comissão de Processamento,BASE INSTALADA,Eder Verdun,432,86.4,GWorkspace Licenciamiento,Gobierno,GWS Licensing,GANHO,FY24-Q2,05/07/2024,0,Nueva GWorkspace Business Standard,"A vitória foi garantida pela inércia da base instalada e pela essencialidade do produto GWorkspace Business Standard. O baixo valor e a natureza padronizada da solução permitiram uma transação rápida e com mínimo esforço de vendas, superando a necessidade de um ciclo de engajamento complexo.",Inércia da Base Instalada e Essencialidade do Produto,"Produto padronizado e de baixa complexidade (GWorkspace Standard), Cliente de Base Instalada, minimizando a necessidade de convencimento, Valor transacional muito baixo (432), facilitando a aprovação rápida",EXPANSAO,FRACO,REATIVA,-,"Para deals de baixo valor e base instalada, a eficiência do processo de renovação/expansão é mais crítica do que o volume de atividades. Focar em automação e processos de compra simplificados.",3,0,0,"Outro(2), Reuniones / Videoconferencia(1)",2025-05 (1 atividades),160,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"BASE INSTALADA, TRANSACIONAL, BAIXO VALOR, GWORKSPACE",1/30/2026
2026-01-30T03:50:12.209Z,CROM-123507--ADITIVO #M25,CRO-MS,BASE INSTALADA,Eder Verdun,150,18,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q1,27-02-2025,-,Adicional Google Workspace Business Starter | Adicional Google Workspace Business Standard,"A vitória foi resultado de uma transação rápida e de baixo valor, caracterizada pela necessidade imediata do cliente em expandir licenças de Google Workspace na base instalada. O sucesso foi garantido pela forte relação de parceria e pela facilidade de aquisição de um aditivo contratual, minimizando a necessidade de um ciclo de vendas complexo.",Relacionamento estabelecido com a base instalada e eficiência na entrega de um aditivo de baixa complexidade.,"Existência de uma base instalada sólida (CRO-MS), Baixa complexidade e valor do produto (Adicional de licenças), Processo de aquisição rápido e simplificado (Aditivo)",EXPANSAO,FRACO,REATIVA,-,"Para deals transacionais e de baixo valor na base instalada, priorizar a velocidade de processamento e a automação. É crucial garantir que o registro de atividades e a fase do CRM reflitam a realidade, mesmo em ciclos de vendas ultrarrápidos.",0,0,0,N/A,N/A,N/A,2,2,0,2,0,STAGE(2x),ESTAVEL - CRITICO,0 dias entre mudanças,1,"BASE INSTALADA, TRANSACIONAL, ADITIVO, GOOGLE WORKSPACE",1/30/2026
2026-01-30T03:50:12.209Z,CROM-114376-CROM-112667--CRO-MS-,CRO-MS,BASE INSTALADA,Eder Verdun,5544,665.28,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q3,07/07/2025,346,Renovación Google Workspace Business Starter | Renovación Google Workspace Business Standard,"A vitória foi garantida pela natureza da transação, sendo uma renovação e expansão de uma base instalada (Google Workspace). O processo de 'Compra Direta' indica que a decisão foi funcional e automática, minimizando a necessidade de um engajamento complexo ou competitivo por parte do time de vendas.","Base Instalada Sólida e Processo de Compra Direta/Automática, garantindo a continuidade do serviço essencial.","Fidelidade à Base Instalada (Google Workspace), Baixa Complexidade da Transação (Renovação/Upgrade), Processo de Decisão Simplificado ('Compra Direta')",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e compra direta, a prioridade deve ser a eficiência administrativa e a garantia de que o processo de continuidade seja o mais simples possível para o cliente, em vez de investir em cadências de engajamento complexas. A vitória reside na manutenção da satisfação do cliente existente.",2,0,0,Outro(2),2025-07 (2 atividades),-,8,8,2,6,0,"STAGE(6x), CLOSE DATE(2x)",MODERADO - CRITICO,17 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, COMPRA DIRETA",1/30/2026
2026-01-30T03:50:12.209Z,CROM-112667-CRO-MS-,CRO-MS,BASE INSTALADA,Eder Verdun,2016,144,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY24-Q3,25-07-2024,28,Nueva GWorkspace Business Standard | Nueva GWorkspace Business Starter,"A vitória foi resultado de uma compra direta e transacional de licenças de GWorkspace pela base instalada (CRO-MS). O baixo valor e a natureza da expansão permitiram um ciclo de vendas extremamente rápido e com engajamento mínimo. O cliente já tinha a decisão de compra tomada, necessitando apenas da execução do pedido.","Relacionamento estabelecido com a base instalada (stickiness) e a natureza transacional da compra, indicando uma necessidade imediata e clara de expansão de licenças.","Base instalada e fidelidade ao produto (GWorkspace), Processo de decisão claro e simplificado ('Compra Direta'), Baixa complexidade e baixo valor do negócio, Identificação e execução rápida da necessidade do cliente (timing)",EXPANSAO,FRACO,REATIVA,-,"Em deals transacionais de baixo valor na base instalada, o foco deve ser na eficiência da execução e no atendimento rápido da demanda. O baixo volume de atividades é aceitável quando o processo de decisão do cliente é 'Compra Direta'.",2,0,0,Outro(2),2024-09 (1 atividades),123,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"BASE INSTALADA, COMPRA DIRETA, TRANSACTIONAL, GWORKSPACE EXPANSAO",1/30/2026
2026-01-30T03:50:12.209Z,CMDP-132133--RENOVAÇÃO GWS,CAMARA MUNICIPAL DE PARACATU,BASE INSTALADA,Eder Verdun,3240,388.8,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q3,15-09-2025,18,Renovación Google Workspace Enterprise Standard,"A vitória foi garantida pela natureza da transação, sendo uma renovação de um produto essencial (Google Workspace Enterprise Standard) para a Câmara Municipal. A alta satisfação e a aderência do cliente à solução existente eliminaram a necessidade de um processo de vendas complexo, resultando em uma renovação de baixo atrito.","Base instalada sólida e alta satisfação do cliente com o produto essencial, tornando a renovação um processo administrativo de baixa fricção.","Necessidade crítica do serviço (must-have), Custo de troca (switching cost) superior ao custo de renovação, Processo de decisão simplificado devido ao baixo valor e natureza da renovação",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta satisfação, a prioridade deve ser a eficiência administrativa e o monitoramento proativo das datas de vencimento, em vez de um alto volume de atividades de vendas consultivas.",3,0,0,"Outro(2), Reuniones / Videoconferencia(1)",2025-09 (2 atividades),16,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,11 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, BAIXO VALOR, GOVERNO",1/30/2026
2026-01-30T03:50:12.209Z,CMDP-113978-CAMARA MUNICIPAL DE PARACATU-,CAMARA MUNICIPAL DE PARACATU,BASE INSTALADA,Eder Verdun,2677.2,53.54,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY24-Q3,13-08-2024,28,Nuevo GWorkspace Enterprise Standard,"A vitória desta oportunidade de baixo valor na Base Instalada foi impulsionada pela fidelidade do cliente e pela simplicidade do processo de compra. Apesar do sucesso, a gestão da oportunidade foi extremamente passiva ou não registrada no CRM (0% de fase e 3 atividades), indicando que o relacionamento prévio foi o fator decisivo, e não a gestão proativa do ciclo de vendas.",Relacionamento sólido com a Base Instalada e Baixa Fricção no Processo de Compra (devido ao baixo valor e natureza do upgrade).,"Fidelidade e Confiança na Base Instalada (Vendor Lock-in), Baixa Complexidade e Valor da Transação (R$ 2.677,20), Necessidade clara de upgrade para o GWorkspace Enterprise Standard",EXPANSAO,FRACO,REATIVA,-,"Em deals de baixo valor na base instalada, a eficiência do processo de renovação/upgrade é crucial. No entanto, é fundamental garantir a higiene do CRM, registrando as atividades mínimas para manter a visibilidade e rastreabilidade do ciclo.",3,0,0,"Outro(2), Reuniones / Videoconferencia(1)",2025-08 (1 atividades),164,4,4,1,3,0,"STAGE(3x), CLOSE DATE(1x)",ESTAVEL - CRITICO,3 dias entre mudanças,2,"BASE INSTALADA, BAIXO VALOR, POUCA VISIBILIDADE CRM, UPGRADE LICENCA",1/30/2026
2026-01-30T03:50:12.209Z,SADÁ-115157-SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE ARACRUZ – ES-,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE ARACRUZ – ES,BASE INSTALADA,Eder Verdun,2592,129.6,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY24-Q3,16-08-2024,3,Nueva Google Workspace Business Starter,"A vitória foi alcançada em um cliente de base instalada com um produto de baixo valor e complexidade (Business Starter). O sucesso foi impulsionado pela inércia do cliente e pela natureza transacional da compra, e não por um processo de vendas ativo, visto o engajamento mínimo e o rastreamento deficiente no CRM (0% de fase).",Inércia da Base Instalada e Natureza Transacional do Produto (baixo valor e complexidade).,"Inércia do Cliente (Base Instalada) que favoreceu a continuidade., Baixo valor e complexidade do produto, facilitando a aprovação rápida., Processo de Decisão (MEDDIC D) simples e administrativo.",EXPANSAO,FRACO,REATIVA,-,"Em deals transacionais de baixo valor na base instalada, a eficiência administrativa e a captura de dados de fechamento são cruciais, mesmo que o engajamento formal seja mínimo. A inércia do cliente é um fator de venda poderoso que deve ser capitalizado.",1,0,0,Outro(1),2025-06 (1 atividades),N/A,6,6,1,5,0,"STAGE(5x), CLOSE DATE(1x)",MODERADO - CRITICO,1 dias entre mudanças,3,"BASE INSTALADA, TRANSACIONAL, CRM DEFICIENTE",1/30/2026
